customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,ChargesDaily
2079-FBMZK,Yes,Female,0,0,0,6,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.25,0.0,2.31
2080-CAZNM,No,Female,1,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.4,1.0,3.48
2080-GKCWQ,No,Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,74.95,0.0,2.5
2080-SRCDE,No,Female,0,0,1,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.4,0.0,0.85
2081-KJSQF,No,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,0.0,0.68
2081-VEYEH,No,Male,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,107.95,0.0,3.6
2082-CEFLT,Yes,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.6,0.0,1.52
2082-OJVTK,Yes,Male,0,1,1,29,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.2,0.0,2.97
2085-BOJKI,No,Male,0,1,0,17,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),96.65,0.0,3.22
2085-JVGAD,No,Male,0,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.35,0.0,0.68
2087-QAREY,No,Female,0,1,0,22,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,54.7,0.0,1.82
2088-IEBAU,No,Female,0,0,0,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,88.15,0.0,2.94
2091-GPPIQ,No,Female,0,1,1,72,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,78.95,0.0,2.63
2091-MJTFX,Yes,Female,0,1,1,30,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),51.2,0.0,1.71
2091-RFFBA,Yes,Female,1,0,0,31,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.9,1.0,2.46
2096-XOTMO,No,Female,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,0.0,0.64
2097-YVPKN,No,Male,0,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,0.0,0.86
2100-BDNSN,Yes,Female,0,1,0,5,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),67.95,0.0,2.26
2101-RANCD,No,Female,0,0,0,55,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.1,0.0,2.44
2103-ZRXFN,No,Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.75,0.0,1.69
2105-PHWON,No,Female,0,1,0,33,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Credit card (automatic),95.0,0.0,3.17
2107-FBPTK,No,Female,1,0,0,30,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.1,1.0,3.47
2108-GLPQB,No,Male,0,1,0,25,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),55.55,0.0,1.85
2108-XWMPY,Yes,Male,0,0,0,3,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,35.45,0.0,1.18
2108-YKQTY,Yes,Female,0,0,0,4,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),50.7,0.0,1.69
2111-DWYHN,No,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,21.1,0.0,0.7
2114-MGINA,Yes,Female,0,0,0,14,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,89.8,0.0,2.99
2115-BFTIW,Yes,Male,0,0,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.95,0.0,2.37
2120-SMPEX,No,Male,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.15,0.0,0.67
2121-JAFOM,No,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.55,0.0,3.85
2122-SZZZD,No,Male,0,0,0,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.5,0.0,0.65
2122-YWVYA,No,Female,0,0,0,18,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.4,0.0,2.51
2123-AGEEN,No,Female,1,0,0,7,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,84.35,1.0,2.81
2123-VSCOT,No,Female,0,1,1,59,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),72.1,0.0,2.4
2126-GSEGL,No,Female,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.8,0.0,2.83
2129-ALKBS,No,Female,0,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,26.2,0.0,0.87
2133-TSRRM,No,Female,0,0,1,34,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,0.0,3.51
2135-DQWAQ,No,Female,0,0,0,5,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,85.3,0.0,2.84
2135-RXIHG,Yes,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.65,0.0,1.52
2137-DQMEV,No,Male,0,1,1,68,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,0,Mailed check,44.8,0.0,1.49
2138-VFAPZ,No,Female,0,1,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.7,0.0,0.66
2139-FQHLM,No,Male,0,0,0,19,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Mailed check,89.95,0.0,3.0
2141-RRYGO,Yes,Female,0,0,0,4,1,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),68.65,0.0,2.29
2143-LJULT,No,Female,0,1,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.25,0.0,0.84
2144-BFDSO,No,Female,1,1,0,50,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),108.75,1.0,3.62
2144-ESWKO,No,Male,0,0,0,43,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),35.2,0.0,1.17
2146-EGVDT,No,Male,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.3,0.0,0.64
2150-OEGBV,No,Male,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.1,0.0,0.67
2150-UWTFY,Yes,Female,0,1,1,22,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,61.15,0.0,2.04
2150-WLKUW,No,Female,0,1,0,40,1,Yes,DSL,No,Yes,No,No,Yes,No,One year,0,Bank transfer (automatic),63.9,0.0,2.13
2153-MREFK,Yes,Female,0,1,0,37,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,1,Electronic check,99.2,0.0,3.31
2154-KVJFF,Yes,Female,0,0,0,15,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.75,0.0,2.66
2155-AMQRX,No,Female,0,0,0,28,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.9,0.0,1.83
2157-MXBJS,Yes,Male,0,1,0,13,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,1,Mailed check,75.3,0.0,2.51
2159-TURXX,No,Male,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.05,0.0,0.67
2160-GPFXD,No,Male,0,1,1,54,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),65.65,0.0,2.19
2162-FRZAA,No,Male,0,1,1,63,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),39.35,0.0,1.31
2164-SOQXL,No,Female,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0.0,0.67
2165-VOEGB,Yes,Female,0,0,1,46,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.2,0.0,3.51
2167-FQSTQ,No,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,92.4,0.0,3.08
2169-RRLFW,No,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,0.0,0.85
2171-UDMFD,No,Male,0,1,1,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.45,0.0,0.65
2172-EJXVF,No,Female,1,0,0,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,105.9,1.0,3.53
2176-LVPNX,No,Female,1,0,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,89.85,1.0,2.99
2176-OSJUV,No,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),65.15,0.0,2.17
2178-PMGCJ,No,Male,0,0,0,22,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.7,0.0,2.32
2180-DXNEG,Yes,Female,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,96.0,0.0,3.2
2181-TIDSV,No,Male,0,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.95,0.0,0.66
2181-UAESM,No,Male,0,0,0,2,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Electronic check,53.45,0.0,1.78
2183-ZULVZ,,Female,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.15,0.0,3.84
2186-QZEYA,No,Female,1,0,0,29,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),58.55,1.0,1.95
2187-LZGPL,Yes,Female,0,0,0,7,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),40.1,0.0,1.34
2187-PKZAY,No,Male,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),79.95,0.0,2.66
2188-SXWVT,No,Female,0,0,0,34,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,55.0,0.0,1.83
2189-UXTKY,Yes,Female,0,1,0,22,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,79.2,0.0,2.64
2189-WWOEW,Yes,Female,0,0,1,15,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.9,0.0,2.86
2190-BCXEC,No,Female,0,1,0,40,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),78.85,0.0,2.63
2190-PHBHR,No,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,1,Credit card (automatic),94.45,0.0,3.15
2192-CKRLV,No,Female,0,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Electronic check,49.2,0.0,1.64
2192-OZITF,No,Female,0,0,0,45,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,0,Mailed check,73.55,0.0,2.45
2193-SFWQW,No,Male,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),111.95,0.0,3.73
2194-IIQOF,No,Female,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.3,0.0,2.98
2195-VVRJF,No,Male,1,1,0,18,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),59.1,1.0,1.97
2195-ZRVAX,Yes,Female,0,1,0,47,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,85.3,0.0,2.84
2197-OMWGI,No,Female,1,1,1,68,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,53.0,1.0,1.77
2200-DSAAL,No,Female,0,0,0,68,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,80.65,0.0,2.69
2202-CUYXZ,Yes,Male,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,84.85,0.0,2.83
2202-OUTMO,No,Female,0,1,0,34,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),60.85,0.0,2.03
2203-GHNWN,No,Female,0,1,0,24,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,79.65,0.0,2.66
2205-LPVGL,No,Male,1,1,1,58,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),89.85,1.0,2.99
2205-YMZZJ,Yes,Male,1,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.8,1.0,2.83
2207-NHRJK,Yes,Male,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.8,0.0,1.69
2207-OBZNX,Yes,Male,0,0,0,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,51.0,0.0,1.7
2207-QPJED,No,Female,1,1,0,37,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,90.0,1.0,3.0
2207-RYYRL,No,Male,0,1,1,52,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.55,0.0,0.82
2208-MPXIO,No,Female,0,1,1,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.0,0.0,0.67
2208-NKVVH,No,Male,0,1,1,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.25,0.0,0.81
2208-NQBCT,No,Female,0,1,1,26,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,81.95,0.0,2.73
2208-UGTGR,No,Male,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.6,0.0,3.29
2209-XADXF,No,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),25.25,0.0,0.84
2211-RMNHO,No,Female,0,1,1,68,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.3,0.0,2.84
2212-LYASK,No,Male,0,1,1,27,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),45.85,0.0,1.53
2215-ZAFGX,No,Male,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.5,0.0,2.85
2219-MVUSO,Yes,Male,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.15,0.0,1.5
2220-IAHLS,No,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.4,0.0,0.65
2223-GDSHL,No,Male,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.05,0.0,3.87
2223-KAGMX,Yes,Female,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,0.0,0.65
2225-ZRGSG,Yes,Female,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),93.9,0.0,3.13
2226-ICFDO,No,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.9,0.0,2.86
2227-JRSJX,No,Female,0,0,0,21,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.15,0.0,3.3
2228-BZDEE,No,Female,0,0,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,0.0,0.67
2229-DPMBI,No,Female,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,0.0,0.65
2229-VWQJH,No,Female,0,0,0,24,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),49.3,0.0,1.64
2230-XTUWL,No,Female,0,1,1,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,0.0,0.65
2232-DMLXU,Yes,Female,0,1,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.2,0.0,1.84
2233-FAGXV,No,Female,0,1,1,5,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,24.3,0.0,0.81
2233-TXSIU,No,Male,0,1,1,17,0,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,0,Credit card (automatic),44.45,0.0,1.48
2234-EOFPT,No,Male,0,1,0,72,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),79.35,0.0,2.64
2234-XADUH,No,Female,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),103.2,0.0,3.44
2235-DWLJU,No,Female,1,0,0,6,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.4,1.0,1.48
2235-EZAIK,No,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),79.2,0.0,2.64
2235-ZGKPT,Yes,Female,0,1,1,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.85,0.0,1.7
2236-HILPA,No,Male,0,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.65,0.0,0.69
2237-ZFSMY,Yes,Female,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,1,Electronic check,95.55,0.0,3.18
2239-CFOUJ,No,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,0.0,0.68
2239-CGBUZ,No,Female,0,1,0,51,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),60.5,0.0,2.02
2239-JALAW,Yes,Male,0,0,0,58,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.25,0.0,3.44
2240-HSJQD,No,Male,0,0,1,38,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,81.85,0.0,2.73
2242-MFOTG,No,Male,0,0,0,33,1,Yes,Fiber optic,Yes,No,No,No,No,No,One year,0,Bank transfer (automatic),80.1,0.0,2.67
2243-FNMMI,No,Male,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,0.0,0.65
2245-ADZFJ,No,Female,0,1,1,31,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),80.55,0.0,2.68
2249-YPRNG,Yes,Female,0,1,1,20,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.85,0.0,3.53
2250-IVBWA,No,Male,0,1,1,64,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,81.05,0.0,2.7
2251-PYLPB,No,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),79.55,0.0,2.65
2252-ISRNH,No,Male,0,1,1,9,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Electronic check,90.35,0.0,3.01
2252-JHJGE,No,Male,0,0,0,61,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Electronic check,104.0,0.0,3.47
2252-NKNSI,No,Male,0,0,1,52,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,85.15,0.0,2.84
2253-KPMNB,No,Female,0,1,1,69,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),46.25,0.0,1.54
2254-DLXRI,No,Female,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,79.15,0.0,2.64
2256-YLYLP,No,Male,0,1,1,68,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),72.95,0.0,2.43
2257-BOVXD,No,Male,0,1,0,14,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),66.6,0.0,2.22
2259-OUUSZ,No,Male,0,0,0,7,0,No phone service,DSL,No,No,Yes,Yes,No,No,One year,1,Credit card (automatic),35.5,0.0,1.18
2260-USTRB,Yes,Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.2,1.0,2.34
2262-SLNVK,No,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.1,0.0,2.34
2263-SFSQZ,No,Male,0,1,1,51,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.95,0.0,0.83
2265-CYWIV,Yes,Female,1,1,0,4,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.6,1.0,3.32
2266-FUBDZ,No,Male,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,0.0,0.64
2266-SJNAT,No,Female,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),109.15,0.0,3.64
2267-FPIMA,No,Male,0,1,0,50,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.4,0.0,3.15
2267-WTPYD,No,Female,1,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),94.0,1.0,3.13
2270-CHBFN,No,Female,0,1,0,44,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),95.1,0.0,3.17
2272-JKMSI,No,Female,0,1,1,62,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,110.8,0.0,3.69
2272-QAGFO,Yes,Female,1,0,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,1.0,2.48
2272-UOINI,No,Female,0,0,0,7,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,78.5,0.0,2.62
2272-WUSPA,No,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,110.75,0.0,3.69
2273-QCKXA,No,Male,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,49.05,0.0,1.64
2274-XUATA,No,Male,1,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.1,1.0,2.1
2275-RBYQS,No,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.4,0.0,1.51
2276-YDAVZ,Yes,Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.1,0.0,2.5
2277-AXSDC,No,Female,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.75,0.0,0.66
2277-BKJKN,No,Female,1,1,0,71,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,99.2,1.0,3.31
2277-DJJDL,No,Male,1,1,0,60,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.0,1.0,3.3
